19840,0,0
19860,0,0
19880,0,0
19900,0,0
19920,0,0
19940,0,0
19960,0,0
19980,0,0
20000,0,0
20020,0,0
20040,0,0
20060,0,0
20080,0,0
20100,0,0
20120,0,0
20140,0,0
20160,0,0
20180,0,0
20200,0,0
20220,0,0
20240,0,0
20260,0,0
20280,0,0
20300,0,0
20320,1022,511
20340,0,0
20360,1022,511
20380,0,0
20400,1023,512
20420,0,0
20440,1023,511
20460,0,0
20480,1022,512
20500,0,0
20520,1022,512
20540,0,0
20560,1023,512
20580,1022,512
20600,1023,512
20620,1022,511
20640,1022,512
20660,1022,512
20680,1023,512
20700,1022,511
20720,1023,511
20740,1023,512
20760,1023,511
20780,1022,512
20800,1023,511
20820,1022,511
20840,1022,512
20860,1022,512
20880,1022,512
20900,1022,512
20920,1023,511
20940,1022,512
20960,1022,511
20980,1023,512
21000,1022,512
21020,1022,511
21040,1023,512
21060,1022,512
21080,1023,512
21100,1022,512
21120,1022,512
21140,1023,512
21160,1023,511
21180,1022,511
21200,1023,512
21220,1022,512
21240,1022,512
21260,1022,512
21280,1022,512
21300,1022,512
21320,1023,511
21340,1023,511
21360,1022,512
21380,1022,511
21400,1022,511
21420,1023,512
21440,1022,512
21460,1022,512
21480,1022,511
21500,1023,512
21520,1022,512
21540,1022,511
21560,1022,512
21580,1023,511
21600,1022,512
21620,0,0
21640,1023,511
21660,0,0
21680,1022,512
21700,0,0
21720,1022,512
21740,0,0
21760,1022,512
21780,0,0
21800,1023,511
21820,0,0
21840,0,0
21860,0,0
21880,0,0
21900,0,0
21920,0,0
21940,0,0
21960,0,0
21980,0,0
22000,0,0
22020,0,0
22040,0,0
22060,0,0
22080,0,0
22100,0,0
22120,0,0
22140,0,0
22160,0,0
22180,0,0
22200,0,0
22220,0,0
22240,0,0
22260,0,0
22280,0,0
22300,0,0
22320,0,0
22340,0,0
22360,0,0
22380,0,0
22400,0,0
22420,0,0
22440,0,0
22460,0,0
22480,0,0
22500,0,0
22520,0,0
22540,0,0
22560,0,0
22580,0,0
22600,0,0
22620,0,0
22640,0,0
22660,0,0
22680,0,0
22700,0,0
22720,0,0
22740,0,0
22760,0,0
22780,0,0
22800,0,0
22820,0,0
22840,0,0
22860,0,0
22880,1022,512
22900,0,0
22920,1023,512
22940,0,0
22960,1022,512
22980,0,0
23000,1022,512
23020,0,0
23040,1022,512
23060,0,0
23080,1023,512
23100,0,0
23120,1022,512
23140,1022,512
23160,1022,512
23180,1022,512
23200,1022,512
23220,1022,512
23240,1023,512
23260,1022,511
23280,1022,512
23300,1023,512
23320,1022,512
23340,1022,511
23360,1023,512
23380,1023,512
23400,1023,512
23420,1023,512
23440,1023,511
23460,1022,511
23480,1022,511
23500,1023,512
23520,1022,512
23540,1022,512
23560,1022,512
23580,1022,512
23600,1022,512
23620,1022,512
23640,1022,512
23660,1023,512
23680,1022,512
23700,1023,512
23720,1023,511
23740,1022,512
23760,1023,511
23780,1022,512
23800,1022,511
23820,1023,512
23840,1023,512
23860,1022,511
23880,1023,512
23900,1022,511
23920,1022,512
23940,1023,512
23960,1022,512
23980,1022,512
24000,1023,511
24020,1022,512
24040,1023,512
24060,1023,512
24080,1022,512
24100,1022,512
24120,1022,512
24140,1022,512
24160,1023,512
24180,0,0
24200,1022,512
24220,0,0
24240,1022,512
24260,0,0
24280,1023,512
24300,0,0
24320,1022,512
24340,0,0
24360,0,0
24380,1022,512
24400,0,0
24420,0,0
24440,0,0
24460,0,0
24480,0,0
24500,0,0
24520,0,0
24540,0,0
24560,0,0
24580,0,0
24600,0,0
24620,0,0
24640,0,0
24660,0,0
24680,0,0
24700,0,0
24720,0,0
24740,0,0
24760,0,0
24780,0,0
24800,0,0
24820,0,0
24840,0,0
24860,0,0
24880,0,0
24900,0,0
24920,0,0
24940,0,0
24960,0,0
24980,0,0
25000,0,0
25020,0,0
25040,0,0
25060,0,0
25080,0,0
25100,0,0
25120,0,0
25140,0,0
25160,0,0
25180,0,0
25200,0,0
25220,0,0
25240,0,0
25260,0,0
25280,0,0
25300,0,0
25320,0,0
25340,0,0
25360,0,0
25380,0,0
25400,0,0
25420,0,0
25440,1022,512
25460,0,0
25480,1022,512
25500,0,0
25520,1023,512
25540,0,0
25560,1023,512
25580,0,0
25600,1022,512
25620,0,0
25640,1022,511
25660,0,0
25680,1022,512
25700,1022,512
25720,1022,512
25740,1022,512
25760,1023,511
25780,1022,512
25800,1022,512
25820,1022,511
25840,1022,512
25860,1022,512
25880,1022,512
25900,1022,511
25920,1023,512
25940,1022,512
25960,1022,512
25980,1022,512
26000,1022,512
26020,1022,512
26040,1022,512
26060,1022,512
26080,1022,511
26100,1022,512
26120,1023,512
26140,1023,512
26160,1022,511
26180,1023,512
26200,1022,511
26220,1022,512
26240,1022,512
26260,1022,512
26280,1023,512
26300,1022,512
26320,1023,512
26340,1022,511
26360,1022,512
26380,1022,512
26400,1023,512
26420,1022,512
26440,1022,511
26460,1022,512
26480,1022,512
26500,1022,511
26520,1023,512
26540,1023,512
26560,1022,511
26580,1022,511
26600,1022,512
26620,1022,512
26640,1023,512
26660,1022,512
26680,1022,512
26700,1023,511
26720,1022,512
26740,0,0
26760,1022,511
26780,0,0
26800,1023,512
26820,0,0
26840,1022,512
26860,0,0
26880,1022,512
26900,0,0
26920,1023,512
26940,0,0
26960,0,0
26980,0,0
27000,0,0
27020,0,0
27040,0,0
27060,0,0
27080,0,0
27100,0,0
27120,0,0
27140,0,0
27160,0,0
27180,0,0
27200,0,0
27220,0,0
27240,0,0
27260,0,0
27280,0,0
27300,0,0
27320,0,0
27340,0,0
27360,0,0
27380,0,0
27400,0,0
27420,0,0
27440,0,0
27460,0,0
27480,0,0
27500,0,0
27520,0,0
27540,0,0
27560,0,0
27580,0,0
27600,0,0
27620,0,0
27640,0,0
27660,0,0
27680,0,0
27700,0,0
27720,0,0
27740,0,0
27760,0,0
27780,0,0
27800,0,0
27820,0,0
27840,0,0
27860,0,0
27880,0,0
27900,0,0
27920,0,0
27940,0,0
27960,0,0
27980,0,0
28000,1023,511
28020,0,0
28040,1022,512
28060,0,0
28080,1022,512
28100,0,0
28120,1022,511
28140,0,0
28160,1022,511
28180,0,0
28200,1022,512
28220,0,0
28240,1022,512
28260,1022,512
28280,1022,512
28300,1022,512
28320,1023,511
28340,1023,512
28360,1022,512
28380,1022,512
28400,1023,511
28420,1022,512
28440,1022,512
28460,1022,512
28480,1022,512
28500,1022,511
28520,1022,512
28540,1023,512
28560,1022,512
28580,1022,512
28600,1023,512
28620,1022,512
28640,1022,512
28660,1022,512
28680,1022,512
28700,1023,512
28720,1022,512
28740,1023,512
28760,1022,512
28780,1022,512
28800,1022,512
28820,1022,512
28840,1023,512
28860,1022,512
28880,1023,512
28900,1022,512
28920,1023,512
28940,1023,511
28960,1022,511
28980,1023,512
29000,1022,511
29020,1022,512
29040,1022,511
29060,1023,512
29080,1022,512
29100,1022,512
29120,1023,512
29140,1022,512
29160,1023,511
29180,1022,511
29200,1022,512
29220,1022,512
29240,1022,512
29260,1022,512
29280,1022,512
29300,0,0
29320,1022,512
29340,0,0
29360,1023,512
29380,0,0
29400,1023,511
29420,0,0
29440,1022,512
29460,0,0
29480,1023,512
29500,0,0
29520,0,0
29540,0,0
29560,0,0
29580,0,0
29600,0,0
29620,0,0
29640,0,0
29660,0,0
29680,0,0
29700,0,0
29720,0,0
29740,0,0
29760,0,0
29780,0,0
29800,0,0
29820,0,0
29840,0,0
29860,0,0
29880,0,0
29900,0,0
29920,0,0
29940,0,0
29960,0,0
29980,0,0
30000,0,0
30020,0,0
30040,0,0
30060,0,0
30080,0,0
30100,0,0
30120,0,0
30140,0,0
30160,0,0
30180,0,0
30200,0,0
30220,0,0
30240,0,0
30260,0,0
30280,0,0
30300,0,0
30320,0,0
30340,0,0
30360,0,0
30380,0,0
30400,0,0
30420,0,0
30440,0,0
30460,0,0
30480,0,0
30500,0,0
30520,0,0
30540,0,0
30560,0,0
30580,1022,512
30600,0,0
30620,1022,512
30640,0,0
30660,1022,511
30680,0,0
30700,0,0
30720,1022,512
30740,0,0
30760,1023,511
30780,0,0
30800,1023,511
30820,1023,512
30840,1022,512
30860,1022,512
30880,1022,512
30900,1022,512
30920,1022,511
30940,1023,512
30960,1023,512
30980,1022,511
31000,1023,511
31020,1022,512
31040,1022,512
31060,1023,512
31080,1022,512
31100,1023,512
31120,1022,512
31140,1023,512
31160,1022,511
31180,1023,512
31200,1022,512
31220,1022,512
31240,1022,511
31260,1022,512
31280,1022,512
31300,1023,512
31320,1022,512
31340,1022,512
31360,1022,512
31380,1022,512
31400,1022,511
31420,1023,511
31440,1022,512
31460,1023,512
31480,1022,512
31500,1023,512
31520,1023,512
31540,1022,512
31560,1022,512
31580,1023,512
31600,1022,512
31620,1022,512
31640,1022,512
31660,1022,511
31680,1023,512
31700,1022,512
31720,1022,512
31740,1023,512
31760,1022,511
31780,1022,512
31800,1022,511
31820,1022,512
31840,1022,512
31860,0,0
31880,1022,512
31900,0,0
31920,1022,512
31940,0,0
31960,1022,511
31980,0,0
32000,1022,512
32020,0,0
32040,1022,512
32060,0,0
32080,0,0
32100,0,0
32120,0,0
32140,0,0
32160,0,0
32180,0,0
32200,0,0
32220,0,0
32240,0,0
32260,0,0
32280,0,0
32300,0,0
32320,0,0
32340,0,0
32360,0,0
32380,0,0
32400,0,0
32420,0,0
32440,0,0
32460,0,0
32480,0,0
32500,0,0
32520,0,0
32540,0,0
32560,0,0
32580,0,0
32600,0,0
32620,0,0
32640,0,0
32660,0,0
32680,0,0
32700,0,0
32720,0,0
32740,0,0
32760,0,0
32780,0,0
32800,0,0
32820,0,0
32840,0,0
32860,0,0
32880,0,0
32900,0,0
32920,0,0
32940,0,0
32960,0,0
32980,0,0
33000,0,0
33020,0,0
33040,0,0
33060,0,0
33080,0,0
33100,0,0
33120,1022,512
33140,0,0
33160,1022,511
33180,0,0
33200,1023,511
33220,0,0
33240,1023,511
33260,0,0
33280,1022,512
33300,0,0
33320,0,0
33340,1022,511
33360,0,0
33380,1022,511
33400,1023,512
33420,1023,512
33440,1022,511
33460,1022,512
33480,1022,512
33500,1023,512
33520,1022,512
33540,1023,511
33560,1022,511
33580,1023,511
33600,1022,512
33620,1022,512
33640,1022,512
33660,1023,512
33680,1022,512
33700,1022,511
33720,1023,512
33740,1022,512
33760,1023,512
33780,1022,512
33800,1022,511
33820,1022,512
33840,1022,512
33860,1022,512
33880,1023,511
33900,1022,511
33920,1023,512
33940,1022,512
33960,1023,512
33980,1022,512
34000,1022,512
34020,1023,512
34040,1023,511
34060,1022,512
34080,1022,511
34100,1022,512
34120,1022,511
34140,1022,512
34160,1023,512
34180,1022,512
34200,1022,512
34220,1022,512
34240,1022,512
34260,1023,512
34280,1023,512
34300,1022,512
34320,1022,512
34340,1022,512
34360,1022,512
34380,1023,512
34400,1022,512
34420,0,0
