1880,126
1900,255
1920,255
1940,255
1960,254
1980,254
2000,383
2020,383
2040,383
2060,383
2080,383
2100,512
2120,512
2140,512
2160,512
2180,511
2200,640
2220,640
2240,639
2260,640
2280,640
2300,640
2320,768
2340,767
2360,767
2380,768
2400,896
2420,895
2440,895
2460,895
2480,896
2500,0
2520,0
2540,0
2560,0
2580,0
2600,0
2620,127
2640,127
2660,126
2680,127
2700,255
2720,254
2740,254
2760,254
2780,254
2800,383
2820,383
2840,383
2860,384
2880,384
2900,512
2920,512
2940,512
2960,512
2980,511
3000,639
3020,640
3040,640
3060,640
3080,640
3100,640
3120,767
3140,767
3160,768
3180,768
3200,895
3220,895
3240,895
3260,895
3280,895
3300,0
3320,0
3340,0
3360,0
3380,0
3400,0
3420,127
3440,127
3460,127
3480,126
3500,255
3520,254
3540,255
3560,255
3580,255
3600,384
3620,383
3640,383
3660,383
3680,384
3700,512
3720,512
3740,512
3760,511
3780,512
3800,640
3820,640
3840,639
3860,640
3880,640
3900,767
3920,768
3940,768
3960,767
3980,768
4000,895
4020,896
4040,895
4060,895
4080,896
4100,0
4120,0
4140,0
4160,0
4180,0
4200,127
4220,126
4240,126
4260,126
4280,127
4300,127
4320,254
4340,255
4360,255
4380,255
4400,383
4420,383
4440,383
4460,383
4480,383
4500,511
4520,511
4540,512
4560,512
4580,511
4600,640
4620,640
4640,639
4660,640
4680,639
4700,768
4720,768
4740,768
4760,768
4780,767
4800,895
4820,895
4840,896
4860,895
4880,895
4900,0
4920,0
4940,0
4960,0
4980,0
5000,127
5020,127
5040,127
5060,126
5080,127
5100,255
5120,255
5140,255
5160,255
5180,254
5200,383
5220,383
5240,383
5260,383
5280,383
5300,511
5320,512
5340,511
5360,512
5380,511
5400,640
5420,640
5440,640
5460,639
5480,639
5500,767
5520,767
5540,767
5560,768
5580,768
5600,896
5620,896
5640,895
5660,895
5680,895
5700,0
5720,0
5740,0
5760,0
5780,0
5800,0
5820,127
5840,126
5860,127
5880,127
5900,255
5920,255
5940,255
5960,255
5980,254
6000,383
6020,383
6040,383
6060,383
6080,383
6100,511
6120,511
6140,511
6160,512
6180,512
6200,640
6220,640
6240,640
6260,640
6280,640
6300,640
6320,768
6340,767
6360,768
6380,767
6400,895
6420,895
6440,896
6460,895
6480,896
6500,0
6520,0
6540,0
6560,0
6580,0
6600,0
6620,127
6640,127
6660,126
6680,127
6700,255
6720,255
6740,255
6760,254
6780,254
6800,383
6820,383
6840,383
6860,383
6880,383
6900,512
6920,511
6940,511
6960,512
6980,512
7000,640
7020,640
7040,640
7060,640
7080,640
7100,767
7120,767
7140,767
7160,768
7180,767
7200,895
7220,895
7240,896
7260,895
7280,896
7300,0
7320,0
7340,0
7360,0
7380,0
7400,0
7420,127
7440,127
7460,127
7480,126
7500,126
7520,255
7540,255
7560,255
7580,254
7600,383
7620,383
7640,383
7660,384
7680,383
7700,512
7720,511
7740,512
7760,512
7780,512
7800,640
7820,640
7840,639
7860,639
7880,640
7900,768
7920,768
7940,767
7960,767
7980,767
8000,895
8020,896
8040,896
8060,895
8080,895
8100,0
8120,0
8140,0
8160,0
8180,0
8200,127
8220,127
8240,127
8260,127
8280,127
8300,255
8320,254
8340,255
8360,255
8380,255
8400,383
8420,384
8440,383
8460,383
8480,383
8500,512
8520,512
8540,511
8560,511
8580,512
8600,640
8620,640
8640,640
8660,639
8680,640
8700,768
8720,767
8740,768
8760,767
8780,767
8800,895
8820,895
8840,896
8860,896
8880,896
8900,0
8920,0
8940,0
8960,0
8980,0
9000,0
9020,127
9040,126
9060,126
9080,127
9100,255
9120,255
9140,255
9160,254
9180,255
9200,383
9220,383
9240,384
9260,384
9280,383
9300,511
9320,512
9340,512
9360,512
9380,510
9400,640
9420,640
9440,640
9460,640
9480,640
9500,767
9520,767
9540,767
9560,767
9580,768
9600,896
9620,896
9640,895
9660,896
9680,896
9700,0
9720,0
9740,0
9760,0
9780,0
9800,0
9820,126
9840,127
9860,126
9880,127
9900,254
9920,255
9940,255
9960,255
9980,254
10000,383
10020,383
10040,383
10060,383
10080,383
10100,511
10120,512
10140,512
10160,511
10180,512
10200,511
10220,640
10240,640
10260,640
10280,640
10300,639
10320,768
10340,768
10360,768
10380,768
10400,895
10420,896
10440,896
10460,896
10480,896
10500,895
10520,0
10540,0
10560,0
10580,0
10600,0
10620,126
10640,127
10660,127
10680,127
10700,255
10720,254
10740,255
10760,255
10780,254
10800,254
10820,383
10840,383
10860,383
10880,383
10900,512
10920,511
10940,511
10960,512
10980,511
11000,640
11020,640
11040,640
11060,640
11080,640
11100,640
11120,766
11140,768
11160,768
11180,768
11200,895
11220,895
11240,896
11260,896
11280,895
11300,0
11320,0
11340,0
11360,0
11380,0
11400,0
11420,127
11440,126
11460,126
11480,126
11500,254
11520,255
11540,255
11560,255
11580,255
11600,383
11620,383
11640,383
11660,383
11680,383
11700,383
11720,511
11740,512
11760,511
11780,512
11800,639
11820,640
11840,640
11860,640
11880,639
11900,640
11920,767
11940,767
11960,767
11980,768
12000,767
12020,895
12040,896
12060,896
12080,895
12100,0
12120,0
12140,0
12160,0
12180,0
12200,127
12220,126
12240,127
12260,127
12280,126
12300,127
12320,254
12340,255
12360,255
12380,255
12400,383
12420,383
12440,383
12460,383
12480,383
12500,512
12520,512
12540,512
12560,512
12580,512
12600,512
12620,640
12640,640
12660,640
12680,640
12700,767
12720,768
12740,767
12760,767
12780,767
12800,895
12820,895
12840,895
12860,896
12880,896
12900,895
12920,0
12940,0
12960,0
12980,0
13000,126
13020,127
13040,127
13060,127
13080,127
13100,126
13120,255
13140,255
13160,255
13180,255
13200,254
13220,383
13240,383
13260,383
13280,383
13300,512
13320,512
13340,512
13360,511
13380,512
13400,511
13420,640
13440,640
13460,640
13480,640
13500,640
13520,768
13540,768
13560,767
13580,768
13600,895
13620,896
13640,896
13660,895
13680,896
13700,895
13720,0
13740,0
13760,0
13780,0
13800,0
13820,127
13840,127
13860,127
13880,127
13900,255
13920,255
13940,254
13960,255
13980,255
14000,254
14020,383
14040,383
14060,383
14080,383
14100,512
14120,512
14140,512
14160,511
14180,512
14200,640
14220,640
14240,640
14260,640
14280,640
14300,640
14320,767
14340,768
14360,768
14380,767
14400,896
14420,895
14440,896
14460,896
14480,895
14500,0
14520,0
14540,0
14560,0
14580,0
14600,0
14620,127
14640,126
14660,127
14680,127
14700,255
14720,255
14740,255
14760,255
14780,255
14800,384
14820,383
14840,382
14860,383
14880,383
14900,383
14920,511
14940,512
14960,511
14980,512
15000,639
15020,640
15040,640
15060,640
15080,640
15100,768
15120,768
15140,768
15160,767
15180,767
15200,767
15220,896
15240,895
15260,895
15280,896
15300,0
15320,0
15340,0
15360,0
15380,0
15400,127
15420,126
15440,126
15460,127
15480,126
15500,127
15520,255
15540,254
15560,255
15580,254
15600,383
15620,383
15640,384
15660,384
15680,383
15700,512
15720,512
15740,512
15760,512
15780,512
15800,511
15820,640
15840,640
15860,641
15880,640
15900,767
15920,767
15940,768
15960,767
15980,767
16000,896
16020,895
16040,895
16060,896
16080,896
16100,896
16120,0
16140,0
16160,0
16180,0
16200,127
16220,126
16240,127
16260,127
16280,127
16300,127
16320,255
16340,254
16360,254
16380,255
16400,255
16420,383
16440,383
16460,383
16480,382
16500,511
16520,511
16540,511
16560,511
16580,511
16600,511
16620,640
16640,640
16660,640
16680,640
16700,639
16720,767
16740,768
16760,767
16780,767
16800,895
16820,896
16840,896
16860,895
16880,895
16900,895
16920,0
16940,0
16960,0
16980,0
17000,0
17020,126
17040,127
17060,126
17080,126
17100,256
17120,254
17140,255
17160,254
17180,254
17200,255
17220,383
17240,383
17260,383
17280,382
17300,512
17320,512
17340,512
17360,512
17380,512
17400,640
17420,640
17440,640
17460,639
17480,640
17500,640
17520,768
17540,768
17560,767
17580,768
17600,895
17620,896
17640,895
17660,896
17680,895
17700,0
17720,0
17740,0
17760,0
17780,0
17800,0
17820,126
