1840,1023
1860,1023
1880,1023
1900,1023
1920,1023
1940,1023
1960,1023
1980,1023
2000,1023
2020,0
2040,0
2060,0
2080,0
2100,0
2120,0
2140,0
2160,0
2180,0
2200,0
2220,0
2240,0
2260,0
2280,0
2300,0
2320,0
2340,0
2360,0
2380,0
2400,0
2420,0
2440,0
2460,0
2480,0
2500,0
2520,1023
2540,1023
2560,1023
2580,1023
2600,1023
2620,1023
2640,1023
2660,1023
2680,1023
2700,1023
2720,1023
2740,1023
2760,1023
2780,1023
2800,1023
2820,1023
2840,1023
2860,1023
2880,1023
2900,1023
2920,1023
2940,1023
2960,1023
2980,1023
3000,0
3020,0
3040,0
3060,0
3080,0
3100,0
3120,0
3140,0
3160,0
3180,0
3200,0
3220,0
3240,0
3260,0
3280,0
3300,0
3320,0
3340,0
3360,0
3380,0
3400,0
3420,0
3440,0
3460,0
3480,0
3500,0
3520,1023
3540,1023
3560,1023
3580,1023
3600,1023
3620,1023
3640,1023
3660,1023
3680,1023
3700,1023
3720,1023
3740,1023
3760,1023
3780,1023
3800,1023
3820,1023
3840,1023
3860,1023
3880,1023
3900,1023
3920,1023
3940,1023
3960,1023
3980,1023
4000,1023
4020,0
4040,0
4060,0
4080,0
4100,0
4120,0
4140,0
4160,0
4180,0
4200,0
4220,0
4240,0
4260,0
4280,0
4300,0
4320,0
4340,0
4360,0
4380,0
4400,0
4420,0
4440,0
4460,0
4480,0
4500,0
4520,1023
4540,1023
4560,1023
4580,1023
4600,1023
4620,1023
4640,1023
4660,1023
4680,1023
4700,1023
4720,1023
4740,1023
4760,1023
4780,1023
4800,1023
4820,1023
4840,1023
4860,1023
4880,1023
4900,1023
4920,1023
4940,1023
4960,1023
4980,1023
5000,0
5020,0
5040,0
5060,0
5080,0
5100,0
5120,0
5140,0
5160,0
5180,0
5200,0
5220,0
5240,0
5260,0
5280,0
5300,0
5320,0
5340,0
5360,0
5380,0
5400,0
5420,0
5440,0
5460,0
5480,0
5500,0
5520,1023
5540,1023
5560,1023
5580,1023
5600,1023
5620,1023
5640,1023
5660,1023
5680,1023
5700,1023
5720,1023
5740,1023
5760,1023
5780,1023
5800,1023
5820,1023
5840,1023
5860,1023
5880,1023
5900,1023
5920,1023
5940,1023
5960,1023
5980,1023
6000,1023
6020,0
6040,0
6060,0
6080,0
6100,0
6120,0
6140,0
6160,0
6180,0
6200,0
6220,0
6240,0
6260,0
6280,0
6300,0
6320,0
6340,0
6360,0
6380,0
6400,0
6420,0
6440,0
6460,0
6480,0
6500,0
6520,1023
6540,1023
6560,1023
6580,1023
6600,1023
6620,1023
6640,1023
6660,1023
6680,1023
6700,1023
6720,1023
6740,1023
6760,1023
6780,1023
6800,1023
6820,1023
6840,1023
6860,1023
6880,1023
6900,1023
6920,1023
6940,1023
6960,1023
6980,1023
7000,0
7020,0
7040,0
7060,0
7080,0
7100,0
7120,0
7140,0
7160,0
7180,0
7200,0
7220,0
7240,0
7260,0
7280,0
7300,0
7320,0
7340,0
7360,0
7380,0
7400,0
7420,0
7440,0
7460,0
7480,0
7500,0
7520,1023
7540,1023
7560,1023
7580,1023
7600,1023
7620,1023
7640,1023
7660,1023
7680,1023
7700,1023
7720,1023
7740,1023
7760,1023
7780,1023
7800,1023
7820,1023
7840,1023
7860,1023
7880,1023
7900,1023
7920,1023
7940,1023
7960,1023
7980,1023
8000,1023
8020,0
8040,0
8060,0
8080,0
8100,0
8120,0
8140,0
8160,0
8180,0
8200,0
8220,0
8240,0
8260,0
8280,0
8300,0
8320,0
8340,0
8360,0
8380,0
8400,0
8420,0
8440,0
8460,0
8480,0
8500,0
8520,1023
8540,1023
8560,1023
8580,1023
8600,1023
8620,1023
8640,1023
8660,1023
8680,1023
8700,1023
8720,1023
8740,1023
8760,1023
8780,1023
8800,1023
8820,1023
8840,1023
8860,1023
8880,1023
8900,1023
8920,1023
8940,1023
