#{"date": "2014-12-19T23:20:54.647576", "MAC": "/dev/tty.bitalino-DevB", "ChannelsOrder": ["SeqN", "Digital0", "Digital1", "Digital2", "Digital3", "ECG"]}
0	1	1	1	1	504
1	1	1	1	1	504
2	1	1	1	1	504
3	1	1	1	1	502
4	1	1	1	1	499
5	1	1	1	1	499
6	1	1	1	1	497
7	1	1	1	1	496
8	1	1	1	1	496
9	1	1	1	1	496
10	1	1	1	1	496
11	1	1	1	1	496
12	1	1	1	1	496
13	1	1	1	1	496
14	1	1	1	1	496
15	1	1	1	1	497
0	1	1	1	1	497
1	1	1	1	1	499
2	1	1	1	1	499
3	1	1	1	1	499
4	1	1	1	1	499
5	1	1	1	1	499
6	1	1	1	1	499
7	1	1	1	1	499
8	1	1	1	1	497
9	1	1	1	1	496
10	1	1	1	1	496
11	1	1	1	1	496
12	1	1	1	1	496
13	1	1	1	1	494
14	1	1	1	1	494
15	1	1	1	1	494
0	1	1	1	1	496
1	1	1	1	1	496
2	1	1	1	1	496
3	1	1	1	1	496
4	1	1	1	1	497
5	1	1	1	1	497
6	1	1	1	1	499
7	1	1	1	1	499
8	1	1	1	1	499
9	1	1	1	1	499
10	1	1	1	1	499
11	1	1	1	1	499
12	1	1	1	1	499
13	1	1	1	1	497
14	1	1	1	1	496
15	1	1	1	1	496
0	1	1	1	1	496
1	1	1	1	1	496
2	1	1	1	1	496
3	1	1	1	1	496
4	1	1	1	1	496
5	1	1	1	1	496
6	1	1	1	1	496
7	1	1	1	1	497
8	1	1	1	1	499
9	1	1	1	1	499
10	1	1	1	1	499
11	1	1	1	1	502
12	1	1	1	1	504
13	1	1	1	1	502
14	1	1	1	1	499
15	1	1	1	1	499
0	1	1	1	1	499
1	1	1	1	1	497
2	1	1	1	1	496
3	1	1	1	1	496
4	1	1	1	1	496
5	1	1	1	1	494
6	1	1	1	1	494
7	1	1	1	1	494
8	1	1	1	1	494
9	1	1	1	1	496
10	1	1	1	1	496
11	1	1	1	1	496
12	1	1	1	1	497
13	1	1	1	1	499
14	1	1	1	1	499
15	1	1	1	1	499
0	1	1	1	1	499
1	1	1	1	1	499
2	1	1	1	1	499
3	1	1	1	1	499
4	1	1	1	1	497
5	1	1	1	1	496
6	1	1	1	1	496
7	1	1	1	1	496
8	1	1	1	1	494
9	1	1	1	1	494
10	1	1	1	1	494
11	1	1	1	1	494
12	1	1	1	1	494
13	1	1	1	1	496
14	1	1	1	1	496
15	1	1	1	1	496
0	1	1	1	1	497
1	1	1	1	1	499
2	1	1	1	1	499
3	1	1	1	1	502
4	1	1	1	1	502
5	1	1	1	1	502
6	1	1	1	1	499
7	1	1	1	1	499
8	1	1	1	1	499
9	1	1	1	1	499
10	1	1	1	1	497
11	1	1	1	1	496
12	1	1	1	1	496
13	1	1	1	1	496
14	1	1	1	1	496
15	1	1	1	1	496
0	1	1	1	1	496
1	1	1	1	1	496
2	1	1	1	1	497
3	1	1	1	1	499
4	1	1	1	1	502
5	1	1	1	1	504
6	1	1	1	1	504
7	1	1	1	1	504
8	1	1	1	1	504
9	1	1	1	1	504
10	1	1	1	1	504
11	1	1	1	1	504
12	1	1	1	1	504
13	1	1	1	1	504
14	1	1	1	1	499
15	1	1	1	1	499
0	1	1	1	1	499
1	1	1	1	1	497
2	1	1	1	1	497
3	1	1	1	1	497
4	1	1	1	1	499
5	1	1	1	1	499
6	1	1	1	1	499
7	1	1	1	1	504
8	1	1	1	1	504
9	1	1	1	1	504
10	1	1	1	1	504
11	1	1	1	1	504
12	1	1	1	1	504
13	1	1	1	1	504
14	1	1	1	1	504
15	1	1	1	1	504
0	1	1	1	1	504
1	1	1	1	1	502
2	1	1	1	1	499
3	1	1	1	1	499
4	1	1	1	1	499
5	1	1	1	1	497
6	1	1	1	1	497
7	1	1	1	1	497
8	1	1	1	1	497
9	1	1	1	1	499
10	1	1	1	1	499
11	1	1	1	1	499
12	1	1	1	1	502
13	1	1	1	1	504
14	1	1	1	1	504
15	1	1	1	1	504
0	1	1	1	1	504
1	1	1	1	1	504
2	1	1	1	1	504
3	1	1	1	1	504
4	1	1	1	1	499
5	1	1	1	1	499
6	1	1	1	1	497
7	1	1	1	1	496
8	1	1	1	1	496
9	1	1	1	1	496
10	1	1	1	1	496
11	1	1	1	1	496
12	1	1	1	1	496
13	1	1	1	1	496
14	1	1	1	1	497
15	1	1	1	1	499
0	1	1	1	1	499
1	1	1	1	1	502
2	1	1	1	1	504
3	1	1	1	1	504
4	1	1	1	1	504
5	1	1	1	1	504
6	1	1	1	1	504
7	1	1	1	1	502
8	1	1	1	1	499
9	1	1	1	1	499
10	1	1	1	1	497
11	1	1	1	1	497
12	1	1	1	1	496
13	1	1	1	1	496
14	1	1	1	1	496
15	1	1	1	1	496
0	1	1	1	1	496
1	1	1	1	1	497
2	1	1	1	1	499
3	1	1	1	1	499
4	1	1	1	1	504
5	1	1	1	1	504
6	1	1	1	1	504
7	1	1	1	1	504
8	1	1	1	1	504
9	1	1	1	1	504
10	1	1	1	1	504
11	1	1	1	1	504
12	1	1	1	1	504
13	1	1	1	1	502
14	1	1	1	1	499
15	1	1	1	1	497
0	1	1	1	1	497
1	1	1	1	1	496
2	1	1	1	1	496
3	1	1	1	1	496
4	1	1	1	1	497
5	1	1	1	1	497
6	1	1	1	1	499
7	1	1	1	1	499
8	1	1	1	1	504
9	1	1	1	1	504
10	1	1	1	1	504
11	1	1	1	1	504
12	1	1	1	1	504
13	1	1	1	1	504
14	1	1	1	1	504
15	1	1	1	1	499
0	1	1	1	1	499
1	1	1	1	1	497
2	1	1	1	1	496
3	1	1	1	1	496
4	1	1	1	1	494
5	1	1	1	1	494
6	1	1	1	1	492
7	1	1	1	1	494
8	1	1	1	1	494
9	1	1	1	1	496
10	1	1	1	1	496
11	1	1	1	1	497
12	1	1	1	1	499
13	1	1	1	1	499
14	1	1	1	1	502
15	1	1	1	1	504
0	1	1	1	1	504
1	1	1	1	1	504
2	1	1	1	1	504
3	1	1	1	1	504
4	1	1	1	1	499
5	1	1	1	1	499
6	1	1	1	1	499
7	1	1	1	1	497
8	1	1	1	1	496
9	1	1	1	1	496
10	1	1	1	1	496
11	1	1	1	1	496
12	1	1	1	1	496
13	1	1	1	1	496
14	1	1	1	1	497
15	1	1	1	1	499
0	1	1	1	1	499
1	1	1	1	1	504
2	1	1	1	1	504
3	1	1	1	1	504
4	1	1	1	1	504
5	1	1	1	1	504
6	1	1	1	1	504
7	1	1	1	1	502
8	1	1	1	1	499
9	1	1	1	1	499
10	1	1	1	1	497
11	1	1	1	1	496
12	1	1	1	1	496
13	1	1	1	1	496
14	1	1	1	1	496
15	1	1	1	1	496
0	1	1	1	1	497
1	1	1	1	1	499
2	1	1	1	1	499
3	1	1	1	1	504
4	1	1	1	1	504
5	1	1	1	1	504
6	1	1	1	1	504
7	1	1	1	1	504
8	1	1	1	1	504
9	1	1	1	1	504
10	1	1	1	1	504
11	1	1	1	1	504
12	1	1	1	1	504
13	1	1	1	1	504
14	1	1	1	1	499
15	1	1	1	1	499
0	1	1	1	1	499
1	1	1	1	1	497
2	1	1	1	1	497
3	1	1	1	1	499
4	1	1	1	1	499
5	1	1	1	1	499
6	1	1	1	1	502
7	1	1	1	1	504
8	1	1	1	1	504
9	1	1	1	1	504
10	1	1	1	1	504
11	1	1	1	1	504
12	1	1	1	1	504
13	1	1	1	1	504
14	1	1	1	1	504
15	1	1	1	1	504
0	1	1	1	1	504
1	1	1	1	1	499
2	1	1	1	1	499
3	1	1	1	1	499
4	1	1	1	1	497
5	1	1	1	1	497
6	1	1	1	1	497
7	1	1	1	1	497
8	1	1	1	1	497
9	1	1	1	1	499
10	1	1	1	1	499
11	1	1	1	1	504
12	1	1	1	1	504
13	1	1	1	1	504
14	1	1	1	1	504
15	1	1	1	1	504
0	1	1	1	1	504
1	1	1	1	1	504
2	1	1	1	1	504
3	1	1	1	1	504
4	1	1	1	1	499
5	1	1	1	1	499
6	1	1	1	1	497
7	1	1	1	1	496
8	1	1	1	1	496
9	1	1	1	1	496
10	1	1	1	1	496
11	1	1	1	1	496
12	1	1	1	1	496
13	1	1	1	1	496
14	1	1	1	1	496
15	1	1	1	1	497
0	1	1	1	1	499
1	1	1	1	1	499
2	1	1	1	1	499
3	1	1	1	1	499
4	1	1	1	1	499
5	1	1	1	1	499
6	1	1	1	1	499
7	1	1	1	1	499
8	1	1	1	1	497
9	1	1	1	1	497
10	1	1	1	1	496
11	1	1	1	1	496
12	1	1	1	1	496
13	1	1	1	1	496
14	1	1	1	1	496
15	1	1	1	1	496
0	1	1	1	1	496
1	1	1	1	1	497
2	1	1	1	1	499
3	1	1	1	1	499
4	1	1	1	1	504
5	1	1	1	1	504
6	1	1	1	1	504
7	1	1	1	1	504
8	1	1	1	1	504
9	1	1	1	1	504
10	1	1	1	1	504
11	1	1	1	1	499
12	1	1	1	1	499
13	1	1	1	1	497
14	1	1	1	1	496
15	1	1	1	1	496
0	1	1	1	1	496
1	1	1	1	1	494
2	1	1	1	1	494
3	1	1	1	1	494
4	1	1	1	1	496
5	1	1	1	1	496
6	1	1	1	1	496
7	1	1	1	1	496
8	1	1	1	1	497
9	1	1	1	1	499
10	1	1	1	1	499
11	1	1	1	1	499
12	1	1	1	1	502
13	1	1	1	1	502
14	1	1	1	1	499
15	1	1	1	1	499
0	1	1	1	1	499
1	1	1	1	1	497
2	1	1	1	1	496
3	1	1	1	1	496
4	1	1	1	1	496
5	1	1	1	1	496
6	1	1	1	1	496
7	1	1	1	1	496
8	1	1	1	1	496
9	1	1	1	1	497
10	1	1	1	1	499
11	1	1	1	1	502
12	1	1	1	1	504
13	1	1	1	1	504
14	1	1	1	1	505
15	1	1	1	1	508
0	1	1	1	1	508
1	1	1	1	1	508
2	1	1	1	1	508
3	1	1	1	1	508
4	1	1	1	1	505
5	1	1	1	1	504
6	1	1	1	1	504
7	1	1	1	1	504
8	1	1	1	1	504
9	1	1	1	1	504
10	1	1	1	1	504
11	1	1	1	1	504
12	1	1	1	1	505
13	1	1	1	1	508
14	1	1	1	1	508
15	1	1	1	1	510
0	1	1	1	1	511
1	1	1	1	1	512
2	1	1	1	1	513
3	1	1	1	1	515
4	1	1	1	1	515
5	1	1	1	1	515
6	1	1	1	1	515
7	1	1	1	1	515
8	1	1	1	1	515
9	1	1	1	1	513
10	1	1	1	1	513
11	1	1	1	1	512
12	1	1	1	1	512
13	1	1	1	1	512
14	1	1	1	1	512
15	1	1	1	1	512
0	1	1	1	1	513
1	1	1	1	1	515
2	1	1	1	1	515
3	1	1	1	1	518
4	1	1	1	1	519
5	1	1	1	1	519
6	1	1	1	1	519
7	1	1	1	1	519
8	1	1	1	1	519
9	1	1	1	1	519
10	1	1	1	1	519
11	1	1	1	1	515
12	1	1	1	1	513
13	1	1	1	1	512
14	1	1	1	1	511
15	1	1	1	1	510
0	1	1	1	1	508
1	1	1	1	1	505
2	1	1	1	1	505
3	1	1	1	1	505
4	1	1	1	1	508
5	1	1	1	1	508
6	1	1	1	1	510
7	1	1	1	1	511
8	1	1	1	1	512
9	1	1	1	1	513
10	1	1	1	1	515
11	1	1	1	1	515
12	1	1	1	1	515
13	1	1	1	1	515
14	1	1	1	1	515
15	1	1	1	1	515
0	1	1	1	1	513
1	1	1	1	1	512
2	1	1	1	1	511
3	1	1	1	1	510
4	1	1	1	1	508
5	1	1	1	1	505
6	1	1	1	1	504
7	1	1	1	1	504
8	1	1	1	1	504
9	1	1	1	1	504
10	1	1	1	1	504
11	1	1	1	1	504
12	1	1	1	1	504
13	1	1	1	1	504
14	1	1	1	1	502
15	1	1	1	1	499
0	1	1	1	1	499
1	1	1	1	1	497
2	1	1	1	1	496
3	1	1	1	1	496
4	1	1	1	1	492
5	1	1	1	1	489
6	1	1	1	1	487
7	1	1	1	1	487
8	1	1	1	1	487
9	1	1	1	1	486
10	1	1	1	1	486
11	1	1	1	1	486
12	1	1	1	1	487
13	1	1	1	1	487
14	1	1	1	1	487
15	1	1	1	1	487
0	1	1	1	1	492
1	1	1	1	1	492
2	1	1	1	1	494
3	1	1	1	1	494
4	1	1	1	1	496
5	1	1	1	1	496
6	1	1	1	1	494
7	1	1	1	1	494
8	1	1	1	1	492
9	1	1	1	1	492
10	1	1	1	1	489
11	1	1	1	1	487
12	1	1	1	1	487
13	1	1	1	1	487
14	1	1	1	1	487
15	1	1	1	1	487
0	1	1	1	1	487
1	1	1	1	1	487
2	1	1	1	1	487
3	1	1	1	1	492
4	1	1	1	1	492
5	1	1	1	1	492
6	1	1	1	1	494
7	1	1	1	1	494
8	1	1	1	1	494
9	1	1	1	1	494
10	1	1	1	1	492
11	1	1	1	1	492
12	1	1	1	1	489
13	1	1	1	1	487
14	1	1	1	1	487
15	1	1	1	1	487
0	1	1	1	1	487
1	1	1	1	1	487
2	1	1	1	1	487
3	1	1	1	1	487
4	1	1	1	1	487
5	1	1	1	1	487
6	1	1	1	1	487
7	1	1	1	1	492
8	1	1	1	1	492
9	1	1	1	1	492
10	1	1	1	1	492
11	1	1	1	1	494
12	1	1	1	1	492
13	1	1	1	1	492
14	1	1	1	1	492
15	1	1	1	1	487
0	1	1	1	1	487
1	1	1	1	1	487
2	1	1	1	1	487
3	1	1	1	1	486
4	1	1	1	1	483
5	1	1	1	1	483
6	1	1	1	1	483
7	1	1	1	1	483
8	1	1	1	1	486
9	1	1	1	1	487
10	1	1	1	1	487
11	1	1	1	1	487
12	1	1	1	1	492
13	1	1	1	1	492
14	1	1	1	1	494
15	1	1	1	1	494
0	1	1	1	1	494
1	1	1	1	1	494
2	1	1	1	1	492
3	1	1	1	1	492
4	1	1	1	1	492
5	1	1	1	1	487
6	1	1	1	1	487
7	1	1	1	1	487
8	1	1	1	1	487
9	1	1	1	1	486
10	1	1	1	1	483
11	1	1	1	1	483
12	1	1	1	1	483
13	1	1	1	1	486
14	1	1	1	1	486
15	1	1	1	1	487
0	1	1	1	1	487
1	1	1	1	1	487
2	1	1	1	1	487
3	1	1	1	1	487
4	1	1	1	1	486
5	1	1	1	1	486
6	1	1	1	1	483
7	1	1	1	1	483
8	1	1	1	1	483
9	1	1	1	1	483
10	1	1	1	1	487
11	1	1	1	1	487
12	1	1	1	1	492
13	1	1	1	1	497
14	1	1	1	1	504
15	1	1	1	1	512
0	1	1	1	1	519
1	1	1	1	1	531
2	1	1	1	1	543
3	1	1	1	1	556
4	1	1	1	1	572
5	1	1	1	1	583
6	1	1	1	1	604
7	1	1	1	1	620
8	1	1	1	1	638
9	1	1	1	1	655
10	1	1	1	1	671
11	1	1	1	1	688
12	1	1	1	1	705
13	1	1	1	1	719
14	1	1	1	1	736
15	1	1	1	1	748
0	1	1	1	1	760
1	1	1	1	1	768
2	1	1	1	1	775
3	1	1	1	1	777
4	1	1	1	1	780
5	1	1	1	1	775
6	1	1	1	1	774
7	1	1	1	1	768
8	1	1	1	1	755
9	1	1	1	1	743
10	1	1	1	1	728
11	1	1	1	1	711
12	1	1	1	1	691
13	1	1	1	1	671
14	1	1	1	1	647
15	1	1	1	1	625
0	1	1	1	1	604
1	1	1	1	1	582
2	1	1	1	1	560
3	1	1	1	1	540
4	1	1	1	1	519
5	1	1	1	1	499
6	1	1	1	1	483
7	1	1	1	1	467
8	1	1	1	1	454
9	1	1	1	1	440
10	1	1	1	1	432
11	1	1	1	1	423
12	1	1	1	1	415
13	1	1	1	1	412
14	1	1	1	1	408
15	1	1	1	1	406
0	1	1	1	1	406
1	1	1	1	1	408
2	1	1	1	1	408
3	1	1	1	1	412
4	1	1	1	1	415
5	1	1	1	1	419
6	1	1	1	1	423
7	1	1	1	1	428
8	1	1	1	1	433
9	1	1	1	1	440
10	1	1	1	1	444
11	1	1	1	1	449
12	1	1	1	1	455
13	1	1	1	1	462
14	1	1	1	1	465
15	1	1	1	1	472
0	1	1	1	1	473
1	1	1	1	1	480
2	1	1	1	1	480
3	1	1	1	1	481
4	1	1	1	1	483
5	1	1	1	1	483
6	1	1	1	1	483
7	1	1	1	1	483
8	1	1	1	1	483
9	1	1	1	1	483
10	1	1	1	1	483
11	1	1	1	1	481
12	1	1	1	1	481
13	1	1	1	1	481
14	1	1	1	1	481
15	1	1	1	1	483
0	1	1	1	1	483
1	1	1	1	1	486
2	1	1	1	1	487
3	1	1	1	1	487
4	1	1	1	1	487
5	1	1	1	1	489
6	1	1	1	1	492
7	1	1	1	1	492
8	1	1	1	1	492
9	1	1	1	1	492
10	1	1	1	1	492
11	1	1	1	1	489
12	1	1	1	1	487
13	1	1	1	1	487
14	1	1	1	1	487
15	1	1	1	1	487
0	1	1	1	1	487
1	1	1	1	1	487
2	1	1	1	1	487
3	1	1	1	1	487
4	1	1	1	1	487
5	1	1	1	1	492
6	1	1	1	1	492
7	1	1	1	1	495
8	1	1	1	1	496
9	1	1	1	1	496
10	1	1	1	1	497
11	1	1	1	1	497
12	1	1	1	1	499
13	1	1	1	1	499
14	1	1	1	1	497
15	1	1	1	1	497
0	1	1	1	1	496
1	1	1	1	1	496
2	1	1	1	1	496
3	1	1	1	1	496
4	1	1	1	1	496
5	1	1	1	1	495
6	1	1	1	1	495
7	1	1	1	1	496
8	1	1	1	1	496
9	1	1	1	1	496
10	1	1	1	1	497
11	1	1	1	1	499
12	1	1	1	1	502
13	1	1	1	1	504
14	1	1	1	1	504
15	1	1	1	1	504
0	1	1	1	1	504
1	1	1	1	1	504
2	1	1	1	1	504
3	1	1	1	1	504
4	1	1	1	1	504
5	1	1	1	1	504
6	1	1	1	1	504
7	1	1	1	1	499
8	1	1	1	1	499
9	1	1	1	1	499
10	1	1	1	1	499
11	1	1	1	1	502
12	1	1	1	1	504
13	1	1	1	1	504
14	1	1	1	1	504
15	1	1	1	1	508
0	1	1	1	1	508
1	1	1	1	1	510
2	1	1	1	1	511
3	1	1	1	1	511
4	1	1	1	1	511
5	1	1	1	1	511
6	1	1	1	1	511
7	1	1	1	1	510
8	1	1	1	1	510
9	1	1	1	1	508
10	1	1	1	1	508
11	1	1	1	1	508
12	1	1	1	1	508
13	1	1	1	1	508
14	1	1	1	1	508
15	1	1	1	1	510
0	1	1	1	1	511
1	1	1	1	1	512
2	1	1	1	1	513
3	1	1	1	1	515
4	1	1	1	1	518
5	1	1	1	1	519
6	1	1	1	1	519
7	1	1	1	1	519
8	1	1	1	1	519
9	1	1	1	1	519
10	1	1	1	1	519
11	1	1	1	1	519
12	1	1	1	1	519
13	1	1	1	1	519
14	1	1	1	1	518
15	1	1	1	1	515
0	1	1	1	1	515
1	1	1	1	1	515
2	1	1	1	1	515
3	1	1	1	1	518
4	1	1	1	1	519
5	1	1	1	1	519
6	1	1	1	1	519
7	1	1	1	1	524
8	1	1	1	1	526
9	1	1	1	1	527
10	1	1	1	1	527
11	1	1	1	1	527
12	1	1	1	1	529
13	1	1	1	1	531
14	1	1	1	1	529
15	1	1	1	1	529
0	1	1	1	1	529
1	1	1	1	1	527
2	1	1	1	1	527
3	1	1	1	1	527
4	1	1	1	1	527
5	1	1	1	1	527
6	1	1	1	1	527
7	1	1	1	1	527
8	1	1	1	1	529
9	1	1	1	1	531
10	1	1	1	1	536
11	1	1	1	1	536
12	1	1	1	1	540
13	1	1	1	1	540
14	1	1	1	1	543
15	1	1	1	1	543
0	1	1	1	1	543
1	1	1	1	1	543
2	1	1	1	1	543
3	1	1	1	1	543
4	1	1	1	1	543
5	1	1	1	1	543
6	1	1	1	1	543
7	1	1	1	1	543
8	1	1	1	1	543
9	1	1	1	1	543
10	1	1	1	1	547
11	1	1	1	1	547
12	1	1	1	1	551
13	1	1	1	1	551
14	1	1	1	1	556
15	1	1	1	1	558
0	1	1	1	1	560
1	1	1	1	1	561
2	1	1	1	1	563
3	1	1	1	1	568
4	1	1	1	1	568
5	1	1	1	1	568
6	1	1	1	1	568
7	1	1	1	1	569
8	1	1	1	1	569
9	1	1	1	1	569
10	1	1	1	1	569
11	1	1	1	1	569
12	1	1	1	1	569
13	1	1	1	1	572
14	1	1	1	1	572
15	1	1	1	1	574
0	1	1	1	1	575
1	1	1	1	1	575
2	1	1	1	1	575
3	1	1	1	1	579
4	1	1	1	1	583
5	1	1	1	1	583
6	1	1	1	1	583
7	1	1	1	1	588
8	1	1	1	1	590
9	1	1	1	1	591
10	1	1	1	1	591
11	1	1	1	1	591
12	1	1	1	1	591
13	1	1	1	1	591
14	1	1	1	1	591
15	1	1	1	1	591
0	1	1	1	1	591
1	1	1	1	1	591
2	1	1	1	1	591
3	1	1	1	1	593
4	1	1	1	1	595
5	1	1	1	1	595
6	1	1	1	1	600
7	1	1	1	1	600
8	1	1	1	1	604
9	1	1	1	1	604
10	1	1	1	1	606
11	1	1	1	1	608
12	1	1	1	1	608
13	1	1	1	1	608
14	1	1	1	1	608
15	1	1	1	1	608
0	1	1	1	1	606
1	1	1	1	1	604
2	1	1	1	1	604
3	1	1	1	1	601
4	1	1	1	1	600
5	1	1	1	1	600
6	1	1	1	1	600
7	1	1	1	1	600
8	1	1	1	1	601
9	1	1	1	1	604
10	1	1	1	1	604
11	1	1	1	1	606
12	1	1	1	1	608
13	1	1	1	1	608
14	1	1	1	1	608
15	1	1	1	1	608
0	1	1	1	1	608
1	1	1	1	1	606
2	1	1	1	1	604
3	1	1	1	1	600
4	1	1	1	1	600
5	1	1	1	1	595
6	1	1	1	1	591
7	1	1	1	1	590
8	1	1	1	1	583
9	1	1	1	1	583
10	1	1	1	1	579
11	1	1	1	1	575
12	1	1	1	1	575
13	1	1	1	1	574
14	1	1	1	1	572
15	1	1	1	1	569
0	1	1	1	1	568
1	1	1	1	1	568
2	1	1	1	1	563
3	1	1	1	1	560
4	1	1	1	1	560
5	1	1	1	1	556
6	1	1	1	1	551
7	1	1	1	1	547
8	1	1	1	1	543
9	1	1	1	1	540
10	1	1	1	1	536
11	1	1	1	1	529
12	1	1	1	1	526
13	1	1	1	1	521
14	1	1	1	1	519
15	1	1	1	1	515
0	1	1	1	1	512
1	1	1	1	1	511
2	1	1	1	1	510
3	1	1	1	1	508
4	1	1	1	1	505
5	1	1	1	1	504
6	1	1	1	1	504
7	1	1	1	1	499
8	1	1	1	1	496
9	1	1	1	1	496
10	1	1	1	1	492
11	1	1	1	1	487
12	1	1	1	1	483
13	1	1	1	1	480
14	1	1	1	1	480
15	1	1	1	1	476
0	1	1	1	1	472
1	1	1	1	1	472
2	1	1	1	1	467
3	1	1	1	1	465
4	1	1	1	1	463
5	1	1	1	1	463
6	1	1	1	1	463
7	1	1	1	1	463
8	1	1	1	1	463
9	1	1	1	1	463
10	1	1	1	1	463
11	1	1	1	1	463
12	1	1	1	1	463
13	1	1	1	1	462
14	1	1	1	1	460
15	1	1	1	1	457
0	1	1	1	1	455
1	1	1	1	1	455
2	1	1	1	1	454
3	1	1	1	1	451
4	1	1	1	1	449
5	1	1	1	1	448
6	1	1	1	1	448
7	1	1	1	1	448
8	1	1	1	1	448
9	1	1	1	1	448
10	1	1	1	1	448
11	1	1	1	1	448
12	1	1	1	1	448
13	1	1	1	1	448
14	1	1	1	1	448
15	1	1	1	1	448
0	1	1	1	1	448
1	1	1	1	1	448
2	1	1	1	1	448
3	1	1	1	1	448
4	1	1	1	1	448
5	1	1	1	1	444
6	1	1	1	1	444
7	1	1	1	1	441
8	1	1	1	1	440
9	1	1	1	1	440
10	1	1	1	1	440
11	1	1	1	1	440
12	1	1	1	1	441
13	1	1	1	1	444
14	1	1	1	1	444
15	1	1	1	1	448
0	1	1	1	1	448
1	1	1	1	1	448
2	1	1	1	1	448
3	1	1	1	1	448
4	1	1	1	1	448
5	1	1	1	1	448
6	1	1	1	1	448
7	1	1	1	1	448
8	1	1	1	1	448
9	1	1	1	1	448
10	1	1	1	1	444
11	1	1	1	1	444
12	1	1	1	1	444
13	1	1	1	1	441
14	1	1	1	1	444
